date,season,year,month,hour,holiday,week_day,working_day,weather_situation,temp_norm,feels_like_temp_norm,humidity_norm,wind_speed,casual,registered,num_rentals,temp_x_humidity,temp_x_wind_speed,temp_feel_diff,hour_category_afternoon,hour_category_evening,hour_category_morning,hour_category_night
2011-01-08,1,0,1,20,0,6,0,1,0.12,0.1212,0.36,0.2537,0,28,28,0.043199999999999995,0.030443999999999995,0.0012000000000000066,0,1,0,0
2011-01-08,1,0,1,21,0,6,0,1,0.12,0.1061,0.39,0.3582,2,35,37,0.0468,0.042984,-0.013899999999999996,0,0,0,1
2011-01-08,1,0,1,22,0,6,0,1,0.12,0.1061,0.36,0.3881,1,33,34,0.043199999999999995,0.046571999999999995,-0.013899999999999996,0,0,0,1
2011-01-08,1,0,1,23,0,6,0,1,0.1,0.0606,0.39,0.4478,0,22,22,0.03900000000000001,0.04478,-0.039400000000000004,0,0,0,1
2011-01-09,1,0,1,0,0,0,0,1,0.1,0.0758,0.42,0.3881,1,24,25,0.042,0.038810000000000004,-0.0242,0,0,0,1
2011-01-09,1,0,1,1,0,0,0,1,0.1,0.0606,0.42,0.4627,0,12,12,0.042,0.046270000000000006,-0.039400000000000004,0,0,0,1
2011-01-09,1,0,1,2,0,0,0,1,0.1,0.0606,0.46,0.4627,0,11,11,0.046000000000000006,0.046270000000000006,-0.039400000000000004,0,0,0,1
2011-01-09,1,0,1,3,0,0,0,1,0.1,0.0758,0.46,0.4179,0,4,4,0.046000000000000006,0.04179,-0.0242,0,0,0,1
2011-01-09,1,0,1,4,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,0.0424,0.01552,0.010899999999999993,0,0,0,1
2011-01-09,1,0,1,5,0,0,0,1,0.08,0.0909,0.53,0.194,0,1,1,0.0424,0.01552,0.010899999999999993,0,0,0,1
2011-01-09,1,0,1,6,0,0,0,1,0.1,0.0909,0.49,0.2836,0,1,1,0.049,0.028360000000000003,-0.00910000000000001,0,0,1,0
2011-01-09,1,0,1,7,0,0,0,1,0.08,0.0909,0.53,0.194,1,5,6,0.0424,0.01552,0.010899999999999993,0,0,1,0
2011-01-09,1,0,1,8,0,0,0,1,0.1,0.0909,0.49,0.2836,0,10,10,0.049,0.028360000000000003,-0.00910000000000001,0,0,1,0
2011-01-09,1,0,1,9,0,0,0,1,0.12,0.0758,0.46,0.5224,0,19,19,0.0552,0.062688,-0.04419999999999999,0,0,1,0
2011-01-09,1,0,1,10,0,0,0,1,0.14,0.1061,0.43,0.3881,0,49,49,0.060200000000000004,0.05433400000000001,-0.03390000000000001,0,0,1,0
2011-01-09,1,0,1,11,0,0,0,1,0.16,0.1212,0.4,0.5224,2,47,49,0.064,0.08358399999999999,-0.0388,0,0,1,0
2011-01-09,1,0,1,12,0,0,0,1,0.18,0.1364,0.37,0.4478,4,79,83,0.06659999999999999,0.080604,-0.0436,1,0,0,0
2011-01-09,1,0,1,13,0,0,0,1,0.2,0.1667,0.34,0.4478,6,69,75,0.068,0.08956,-0.033300000000000024,1,0,0,0
2011-01-09,1,0,1,14,0,0,0,1,0.22,0.1818,0.32,0.4627,8,64,72,0.0704,0.101794,-0.03820000000000001,1,0,0,0
2011-01-09,1,0,1,15,0,0,0,1,0.22,0.197,0.35,0.3582,5,77,82,0.077,0.078804,-0.022999999999999993,1,0,0,0
2011-01-09,1,0,1,16,0,0,0,1,0.2,0.1667,0.34,0.4478,13,79,92,0.068,0.08956,-0.033300000000000024,1,0,0,0
2011-01-09,1,0,1,17,0,0,0,1,0.18,0.1515,0.37,0.3881,3,59,62,0.06659999999999999,0.069858,-0.028499999999999998,0,1,0,0
2011-01-09,1,0,1,18,0,0,0,1,0.16,0.1364,0.4,0.3284,4,44,48,0.064,0.05254400000000001,-0.02360000000000001,0,1,0,0
2011-01-09,1,0,1,19,0,0,0,1,0.16,0.1364,0.43,0.3284,1,40,41,0.0688,0.05254400000000001,-0.02360000000000001,0,1,0,0
2011-01-09,1,0,1,20,0,0,0,1,0.14,0.1212,0.46,0.2537,0,38,38,0.06440000000000001,0.035518,-0.01880000000000001,0,1,0,0
2011-01-09,1,0,1,21,0,0,0,1,0.14,0.1061,0.46,0.4179,1,19,20,0.06440000000000001,0.058506,-0.03390000000000001,0,0,0,1
2011-01-09,1,0,1,22,0,0,0,1,0.14,0.1212,0.46,0.2985,5,10,15,0.06440000000000001,0.04179,-0.01880000000000001,0,0,0,1
2011-01-09,1,0,1,23,0,0,0,1,0.12,0.1364,0.5,0.194,0,6,6,0.06,0.02328,0.016399999999999998,0,0,0,1
2011-01-10,1,0,1,0,0,1,1,1,0.12,0.1212,0.5,0.2836,2,3,5,0.06,0.034032,0.0012000000000000066,0,0,0,1
2011-01-10,1,0,1,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1,0,1,0.06,0.034032,0.0012000000000000066,0,0,0,1
2011-01-10,1,0,1,2,0,1,1,1,0.12,0.1212,0.5,0.2239,0,3,3,0.06,0.026867999999999996,0.0012000000000000066,0,0,0,1
2011-01-10,1,0,1,3,0,1,1,1,0.12,0.1212,0.5,0.2239,0,1,1,0.06,0.026867999999999996,0.0012000000000000066,0,0,0,1
2011-01-10,1,0,1,4,0,1,1,1,0.1,0.1212,0.54,0.1343,1,2,3,0.054000000000000006,0.013430000000000001,0.021199999999999997,0,0,0,1
2011-01-10,1,0,1,5,0,1,1,1,0.1,0.1061,0.54,0.2537,0,3,3,0.054000000000000006,0.02537,0.006099999999999994,0,0,0,1
2011-01-10,1,0,1,6,0,1,1,1,0.12,0.1212,0.5,0.2836,0,31,31,0.06,0.034032,0.0012000000000000066,0,0,1,0
2011-01-10,1,0,1,7,0,1,1,1,0.12,0.1212,0.5,0.2239,2,75,77,0.06,0.026867999999999996,0.0012000000000000066,0,0,1,0
2011-01-10,1,0,1,8,0,1,1,2,0.12,0.1212,0.5,0.2836,4,184,188,0.06,0.034032,0.0012000000000000066,0,0,1,0
2011-01-10,1,0,1,9,0,1,1,2,0.14,0.1212,0.5,0.2537,2,92,94,0.07,0.035518,-0.01880000000000001,0,0,1,0
2011-01-10,1,0,1,10,0,1,1,2,0.14,0.1212,0.5,0.2985,0,31,31,0.07,0.04179,-0.01880000000000001,0,0,1,0
2011-01-10,1,0,1,11,0,1,1,2,0.16,0.1364,0.47,0.2836,2,28,30,0.0752,0.04537600000000001,-0.02360000000000001,0,0,1,0
2011-01-10,1,0,1,12,0,1,1,2,0.2,0.1818,0.4,0.2836,5,47,52,0.08000000000000002,0.056720000000000007,-0.01820000000000002,1,0,0,0
2011-01-10,1,0,1,13,0,1,1,2,0.2,0.1818,0.4,0.2836,4,50,54,0.08000000000000002,0.056720000000000007,-0.01820000000000002,1,0,0,0
2011-01-10,1,0,1,14,0,1,1,2,0.2,0.197,0.4,0.2239,0,47,47,0.08000000000000002,0.04478,-0.0030000000000000027,1,0,0,0
2011-01-10,1,0,1,15,0,1,1,2,0.2,0.197,0.4,0.2239,2,43,45,0.08000000000000002,0.04478,-0.0030000000000000027,1,0,0,0
2011-01-10,1,0,1,16,0,1,1,1,0.2,0.2121,0.4,0.1343,4,70,74,0.08000000000000002,0.026860000000000002,0.0121,1,0,0,0
2011-01-10,1,0,1,17,0,1,1,1,0.2,0.2273,0.4,0.1045,4,174,178,0.08000000000000002,0.020900000000000002,0.02729999999999999,0,1,0,0
2011-01-10,1,0,1,18,0,1,1,1,0.2,0.197,0.4,0.2239,1,154,155,0.08000000000000002,0.04478,-0.0030000000000000027,0,1,0,0
2011-01-10,1,0,1,19,0,1,1,1,0.16,0.1667,0.47,0.1642,3,92,95,0.0752,0.026272000000000004,0.006699999999999984,0,1,0,0
2011-01-10,1,0,1,20,0,1,1,1,0.16,0.1667,0.5,0.1642,1,73,74,0.08,0.026272000000000004,0.006699999999999984,0,1,0,0
2011-01-10,1,0,1,21,0,1,1,1,0.14,0.1364,0.59,0.194,1,37,38,0.0826,0.027160000000000004,-0.00360000000000002,0,0,0,1
2011-01-10,1,0,1,22,0,1,1,1,0.14,0.1515,0.59,0.1642,2,22,24,0.0826,0.022988000000000005,0.011499999999999982,0,0,0,1
2011-01-10,1,0,1,23,0,1,1,1,0.14,0.1515,0.59,0.1642,0,18,18,0.0826,0.022988000000000005,0.011499999999999982,0,0,0,1
2011-01-11,1,0,1,0,0,2,1,1,0.14,0.1667,0.59,0.1045,2,10,12,0.0826,0.01463,0.026699999999999974,0,0,0,1
2011-01-11,1,0,1,1,0,2,1,1,0.14,0.1515,0.59,0.1642,0,3,3,0.0826,0.022988000000000005,0.011499999999999982,0,0,0,1
2011-01-11,1,0,1,2,0,2,1,2,0.16,0.1515,0.55,0.194,0,3,3,0.08800000000000001,0.03104,-0.008500000000000008,0,0,0,1
2011-01-11,1,0,1,5,0,2,1,2,0.16,0.1818,0.55,0.1343,0,6,6,0.08800000000000001,0.021488,0.021799999999999986,0,0,0,1
2011-01-11,1,0,1,6,0,2,1,2,0.16,0.1818,0.55,0.1343,0,27,27,0.08800000000000001,0.021488,0.021799999999999986,0,0,1,0
2011-01-11,1,0,1,7,0,2,1,2,0.16,0.2273,0.55,0.0,2,97,99,0.08800000000000001,0.0,0.0673,0,0,1,0
2011-01-11,1,0,1,8,0,2,1,2,0.18,0.2121,0.51,0.0896,3,214,217,0.09179999999999999,0.016128,0.03210000000000002,0,0,1,0
2011-01-11,1,0,1,9,0,2,1,2,0.18,0.197,0.51,0.1642,3,127,130,0.09179999999999999,0.029556000000000002,0.017000000000000015,0,0,1,0
2011-01-11,1,0,1,10,0,2,1,2,0.2,0.2121,0.51,0.1642,3,51,54,0.10200000000000001,0.03284,0.0121,0,0,1,0
2011-01-11,1,0,1,11,0,2,1,2,0.2,0.2121,0.47,0.1343,4,31,35,0.094,0.026860000000000002,0.0121,0,0,1,0
2011-01-11,1,0,1,12,0,2,1,2,0.2,0.2273,0.51,0.1045,2,55,57,0.10200000000000001,0.020900000000000002,0.02729999999999999,1,0,0,0
2011-01-11,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52,0.118,0.017920000000000002,0.02729999999999999,1,0,0,0
2011-01-11,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63,0.118,0.017920000000000002,0.02729999999999999,1,0,0,0
2011-01-11,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47,0.128,0.014336,0.037000000000000005,1,0,0,0
2011-01-11,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76,0.1376,0.035824,-0.008500000000000008,1,0,0,0
2011-01-11,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136,0.1376,0.035824,-0.008500000000000008,0,1,0,0
2011-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95,0.14880000000000002,0.01672,0.021799999999999986,0,1,0,0
2011-01-11,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51,0.14880000000000002,0.0,0.0673,0,1,0,0
2011-01-11,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32,0.14880000000000002,0.03104,-0.008500000000000008,0,1,0,0
2011-01-11,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20,0.1376,0.014336,0.037000000000000005,0,0,0,1
2011-01-11,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29,0.14880000000000002,0.01672,0.021799999999999986,0,0,0,1
2011-01-11,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19,0.14880000000000002,0.014336,0.037000000000000005,0,0,0,1
2011-01-12,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7,0.1376,0.014336,0.037000000000000005,0,0,0,1
2011-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6,0.1376,0.01672,0.021799999999999986,0,0,0,1
2011-01-12,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1,0.12040000000000001,0.018802000000000003,0.011499999999999982,0,0,0,1
2011-01-12,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5,0.12040000000000001,0.022988000000000005,0.011499999999999982,0,0,0,1
2011-01-12,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16,0.1116,0.016116,0.0315,0,0,1,0
2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54,0.0966,0.018802000000000003,0.011499999999999982,0,0,1,0
2011-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128,0.0944,0.026272000000000004,0.006699999999999984,0,0,1,0
2011-01-12,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81,0.0944,0.05254400000000001,-0.02360000000000001,0,0,1,0
2011-01-12,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39,0.099,0.040302,0.001799999999999996,0,0,1,0
2011-01-12,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35,0.10200000000000001,0.07762000000000001,-0.01820000000000002,0,0,1,0
2011-01-12,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55,0.094,0.11642,-0.048500000000000015,1,0,0,0
2011-01-12,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49,0.0968,0.078804,-0.022999999999999993,1,0,0,0
2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44,0.094,0.06568,-0.01820000000000002,1,0,0,0
2011-01-12,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49,0.094,0.08358,-0.033300000000000024,1,0,0,0
2011-01-12,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68,0.0968,0.072248,-0.022999999999999993,1,0,0,0
2011-01-12,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139,0.094,0.07164000000000001,-0.01820000000000002,0,1,0,0
2011-01-12,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137,0.094,0.10448,-0.048500000000000015,0,1,0,0
2011-01-12,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83,0.0846,0.075222,-0.028499999999999998,0,1,0,0
2011-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56,0.08,0.05254400000000001,-0.02360000000000001,0,1,0,0
2011-01-12,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57,0.08800000000000001,0.05254400000000001,-0.02360000000000001,0,0,0,1
2011-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33,0.08800000000000001,0.071648,-0.0388,0,0,0,1
2011-01-12,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20,0.0826,0.058506,-0.03390000000000001,0,0,0,1
2011-01-13,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7,0.0826,0.039704,-0.01880000000000001,0,0,0,1
2011-01-13,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2,0.07,0.039704,-0.01880000000000001,0,0,0,1
2011-01-13,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2,0.07,0.050148000000000005,-0.01880000000000001,0,0,0,1
2011-01-13,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3,0.07,0.04597600000000001,-0.01880000000000001,0,0,0,1
2011-01-13,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4,0.07,0.035518,-0.01880000000000001,0,0,0,1
2011-01-13,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3,0.07,0.04179,-0.01880000000000001,0,0,0,1
2011-01-13,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28,0.0648,0.016116,0.0315,0,0,1,0
2011-01-13,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72,0.0648,0.016116,0.0315,0,0,1,0
2011-01-13,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,202,0.07,0.027160000000000004,-0.00360000000000002,0,0,1,0
2011-01-13,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139,0.07,0.04597600000000001,-0.01880000000000001,0,0,1,0
2011-01-13,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38,0.08,0.057312,-0.02360000000000001,0,0,1,0
2011-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37,0.08800000000000001,0.08956,-0.033300000000000024,0,0,1,0
2011-01-13,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52,0.08800000000000001,0.08358,-0.033300000000000024,1,0,0,0
2011-01-13,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,83,0.09019999999999999,0.09851599999999999,-0.022999999999999993,1,0,0,0
2011-01-13,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,3,39,42,0.09019999999999999,0.085382,-0.022999999999999993,1,0,0,0
2011-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60,0.0912,0.07164,-0.02789999999999998,1,0,0,0
2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78,0.0912,0.085968,-0.02789999999999998,1,0,0,0
2011-01-13,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162,0.08000000000000002,0.056720000000000007,-0.01820000000000002,0,1,0,0
2011-01-13,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144,0.08000000000000002,0.06568,-0.01820000000000002,0,1,0,0
2011-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99,0.0752,0.040591999999999996,-0.008500000000000008,0,1,0,0
2011-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64,0.0752,0.035824,-0.008500000000000008,0,1,0,0
2011-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40,0.06440000000000001,0.04179,-0.01880000000000001,0,0,0,1
2011-01-13,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30,0.06440000000000001,0.04597600000000001,-0.01880000000000001,0,0,0,1
2011-01-13,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,15,0.06,0.02328,0.016399999999999998,0,0,0,1
2011-01-14,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,14,0.06,0.02328,0.016399999999999998,0,0,0,1
2011-01-14,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5,0.054000000000000006,0.01642,0.021199999999999997,0,0,0,1
2011-01-14,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1,0.054000000000000006,0.013430000000000001,0.021199999999999997,0,0,0,1
2011-01-14,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1,0.054000000000000006,0.010450000000000001,0.03639999999999999,0,0,0,1
2011-01-14,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8,0.054000000000000006,0.008960000000000001,0.03639999999999999,0,0,0,1
2011-01-14,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17,0.054000000000000006,0.0,0.08179999999999998,0,0,1,0
2011-01-14,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70,0.074,0.01642,0.021199999999999997,0,0,1,0
2011-01-14,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158,0.0816,0.0,0.04669999999999999,0,0,1,0
2011-01-14,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117,0.0966,0.018802000000000003,0.011499999999999982,0,0,1,0
2011-01-14,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44,0.099,0.03492,0.001799999999999996,0,0,1,0
2011-01-14,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53,0.09179999999999999,0.051048,-0.013300000000000006,0,0,1,0
2011-01-14,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61,0.08800000000000001,0.05074,-0.0030000000000000027,1,0,0,0
2011-01-14,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77,0.0814,0.085382,-0.022999999999999993,1,0,0,0
2011-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64,0.09019999999999999,0.062392,-0.00789999999999999,1,0,0,0
2011-01-14,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68,0.0912,0.039408,0.0024000000000000132,1,0,0,0
2011-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90,0.09019999999999999,0.02299,0.022400000000000003,1,0,0,0
2011-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159,0.09019999999999999,0.036124,0.007300000000000001,0,1,0,0
2011-01-14,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139,0.094,0.0,0.057599999999999985,0,1,0,0
2011-01-14,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92,0.0944,0.014336,0.037000000000000005,0,1,0,0
2011-01-14,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68,0.10619999999999999,0.0,0.06240000000000001,0,1,0,0
2011-01-14,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52,0.1104,0.0,0.0673,0,0,0,1
2011-01-14,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36,0.1104,0.0,0.0673,0,0,0,1
2011-01-14,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27,0.099,0.0,0.06240000000000001,0,0,0,1
2011-01-15,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28,0.099,0.0,0.06240000000000001,0,0,0,1
2011-01-15,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,20,0.0944,0.014336,0.037000000000000005,0,0,0,1
2011-01-15,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12,0.0944,0.014336,0.037000000000000005,0,0,0,1
2011-01-15,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8,0.0944,0.0,0.0673,0,0,0,1
2011-01-15,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5,0.0944,0.0,0.0673,0,0,0,1
2011-01-15,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1,0.0944,0.0,0.0673,0,0,0,1
2011-01-15,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3,0.08820000000000001,0.01463,0.026699999999999974,0,0,1,0
2011-01-15,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10,0.08820000000000001,0.0,0.0721,0,0,1,0
2011-01-15,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23,0.08820000000000001,0.018802000000000003,0.011499999999999982,0,0,1,0
2011-01-15,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33,0.1024,0.021488,0.021799999999999986,0,0,1,0
2011-01-15,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,59,0.10619999999999999,0.029556000000000002,0.017000000000000015,0,0,1,0
2011-01-15,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,72,0.11000000000000001,0.04478,-0.0030000000000000027,0,0,1,0
2011-01-15,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89,0.1152,0.05373599999999999,-0.012699999999999989,1,0,0,0
2011-01-15,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101,0.10640000000000001,0.08358,-0.02240000000000003,1,0,0,0
2011-01-15,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118,0.11699999999999999,0.08508,-0.0121,1,0,0,0
2011-01-15,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21,108,129,0.1152,0.06208,-0.0018000000000000238,1,0,0,0
2011-01-15,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33,95,128,0.11560000000000002,0.06596,-0.006700000000000039,1,0,0,0
2011-01-15,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83,0.1152,0.09075200000000001,-0.017000000000000015,0,1,0,0
2011-01-15,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84,0.135,0.07611,-0.0121,0,1,0,0
2011-01-15,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74,0.12480000000000001,0.08118399999999999,-0.017000000000000015,0,1,0,0
2011-01-15,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41,0.12480000000000001,0.08118399999999999,-0.017000000000000015,0,1,0,0
2011-01-15,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57,0.12480000000000001,0.071648,-0.017000000000000015,0,0,0,1
2011-01-15,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26,0.126,0.031349999999999996,0.018199999999999994,0,0,0,1
2011-01-15,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44,0.135,0.08508,-0.0121,0,0,0,1
2011-01-16,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39,0.1456,0.0,0.04299999999999998,0,0,0,1
2011-01-16,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23,0.1456,0.034918000000000005,0.012699999999999989,0,0,0,1
2011-01-16,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16,0.1456,0.023296,0.02789999999999998,0,0,0,1
2011-01-16,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15,0.1518,0.0,0.0527,0,0,0,1
2011-01-16,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1,0.1456,0.04269200000000001,-0.0024000000000000132,0,0,0,1
2011-01-16,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2,0.1456,0.04269200000000001,-0.0024000000000000132,0,0,0,1
2011-01-16,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1,0.1456,0.04269200000000001,-0.0024000000000000132,0,0,1,0
2011-01-16,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3,0.13440000000000002,0.07164,-0.02789999999999998,0,0,1,0
2011-01-16,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18,0.12100000000000001,0.062392,-0.00789999999999999,0,0,1,0
2011-01-16,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32,0.11220000000000001,0.055813999999999996,-0.00789999999999999,0,0,1,0
2011-01-16,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79,0.11220000000000001,0.062392,-0.00789999999999999,0,0,1,0
2011-01-16,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93,0.1056,0.06088799999999999,-0.012699999999999989,0,0,1,0
2011-01-16,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104,0.09839999999999999,0.068064,-0.02789999999999998,1,0,0,0
2011-01-16,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118,0.091,0.07761,-0.03270000000000001,1,0,0,0
